,date,일누적 자외선 A(MJ/m2),일최대 자외선 B(W/m2 ),평균 오존전량(DU),미세머지_10,미세머지_11,미세머지_12,미세머지_13,미세머지_14,운량_10,운량_11,운량_12,운량_13,운량_14,총자외선지수 일최고값
1045,2014-11-11,0.47,0.077,279.9,43.0,40.0,48.0,42.0,42.0,3.0,3.0,3.0,3.0,6.0,3.7
1046,2014-11-12,0.34,0.078,290.6,47.0,40.0,29.0,21.0,25.0,3.0,6.0,6.0,8.0,9.0,3.8
1047,2014-11-13,0.33,0.075,318.8,40.0,38.0,29.0,30.0,24.0,7.0,7.0,8.0,8.0,8.0,3.5
1048,2014-11-14,-999.0,0.062,324.7,15.0,20.0,19.0,16.0,18.0,0.0,0.0,0.0,3.0,3.0,2.9
1049,2014-11-15,0.48,0.07,304.8,19.0,28.0,26.0,21.0,29.0,6.0,3.0,6.0,7.0,7.0,3.5
1050,2014-11-16,0.35,0.05,313.6,38.0,23.0,27.0,21.0,18.0,3.0,5.0,8.0,6.0,8.0,2.5
1051,2014-11-17,0.38,0.055,321.0,37.0,27.0,28.0,28.0,29.0,9.0,8.0,8.0,6.0,6.0,2.8
1052,2014-11-18,0.52,0.064,312.4,24.0,27.0,25.0,30.0,24.0,0.0,0.0,1.0,1.0,0.0,3.2
1053,2014-11-19,0.45,0.061,303.6,24.0,18.0,24.0,33.0,39.0,0.0,0.0,0.0,0.0,0.0,3.0
1054,2014-11-20,0.45,0.056,306.0,56.0,43.0,39.0,31.0,27.0,0.0,0.0,1.0,1.0,0.0,2.8
1055,2014-11-21,0.47,0.069,280.0,43.0,31.0,27.0,28.0,30.0,5.0,4.0,3.0,2.0,3.0,3.4
1056,2014-11-22,-999.0,0.022,288.4,17.0,28.0,20.0,24.0,23.0,8.0,10.0,10.0,10.0,10.0,1.1
1057,2014-11-23,0.34,0.049,294.6,25.0,26.0,29.0,41.0,35.0,10.0,9.0,8.0,8.0,9.0,2.4
1058,2014-11-24,0.11,0.018,-999.0,39.0,30.0,39.0,34.0,34.0,10.0,10.0,10.0,10.0,10.0,0.9
1059,2014-11-25,0.41,0.069,282.3,39.0,27.0,14.0,11.0,15.0,5.0,6.0,6.0,7.0,7.0,3.4
1060,2014-11-26,0.21,0.029,299.3,23.0,19.0,23.0,24.0,22.0,9.0,7.0,8.0,6.0,7.0,1.5
1061,2014-11-27,0.47,0.061,296.7,22.0,19.0,14.0,16.0,12.0,3.0,4.0,3.0,3.0,3.0,3.0
1062,2014-11-28,0.08,0.017,-999.0,18.0,14.0,14.0,-999.0,-999.0,10.0,10.0,10.0,10.0,10.0,0.8
1063,2014-11-29,0.29,0.051,285.5,10.0,11.0,11.0,14.0,14.0,8.0,8.0,5.0,8.0,5.0,2.5
1064,2014-11-30,-999.0,0.035,-999.0,12.0,13.0,-999.0,6.0,9.0,10.0,10.0,10.0,10.0,10.0,0.8
1065,2014-12-01,0.23,0.041,306.1,62.0,54.0,90.0,81.0,91.0,9.0,-999.0,9.0,8.0,8.0,2.0
1066,2014-12-02,0.37,0.042,330.6,38.0,34.0,35.0,33.0,31.0,3.0,5.0,3.0,3.0,3.0,2.2
1067,2014-12-03,-999.0,-999.0,-999.0,17.0,17.0,15.0,17.0,14.0,6.0,7.0,7.0,9.0,7.0,1.9
1068,2014-12-04,0.28,0.033,334.0,25.0,22.0,22.0,24.0,25.0,6.0,9.0,9.0,9.0,9.0,1.7
1069,2014-12-05,0.36,0.04,344.0,21.0,21.0,17.0,22.0,22.0,4.0,3.0,3.0,0.0,3.0,2.1
1070,2014-12-06,0.38,0.038,350.1,21.0,28.0,21.0,30.0,28.0,0.0,0.0,2.0,0.0,0.0,2.0
1071,2014-12-07,0.3,0.038,334.7,29.0,33.0,30.0,28.0,30.0,8.0,8.0,8.0,5.0,8.0,2.0
1072,2014-12-08,0.39,0.037,-999.0,19.0,35.0,35.0,32.0,25.0,0.0,0.0,0.0,2.0,5.0,2.0
1073,2014-12-09,0.44,0.046,348.4,27.0,26.0,25.0,27.0,30.0,0.0,0.0,0.0,0.0,3.0,2.4
1074,2014-12-10,0.22,0.029,-999.0,26.0,27.0,18.0,24.0,25.0,8.0,-999.0,-999.0,-999.0,-999.0,1.5
1075,2014-12-11,0.27,0.036,332.0,66.0,52.0,40.0,28.0,22.0,7.0,7.0,6.0,7.0,8.0,1.9
1076,2014-12-12,0.27,0.04,342.5,34.0,31.0,29.0,21.0,20.0,0.0,1.0,6.0,8.0,9.0,2.1
1077,2014-12-13,0.32,0.043,347.4,24.0,22.0,30.0,19.0,22.0,8.0,8.0,4.0,7.0,6.0,2.3
1078,2014-12-14,0.28,0.028,349.6,23.0,18.0,14.0,23.0,21.0,0.0,0.0,0.0,5.0,8.0,1.5
1079,2014-12-15,0.19,0.027,-999.0,20.0,25.0,25.0,22.0,31.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.4
1080,2014-12-16,0.21,0.031,-999.0,35.0,42.0,27.0,37.0,24.0,9.0,8.0,8.0,9.0,9.0,1.7
1081,2014-12-17,0.23,0.027,-999.0,13.0,12.0,12.0,9.0,13.0,9.0,9.0,9.0,9.0,9.0,1.4
1082,2014-12-18,0.45,0.046,339.6,9.0,7.0,8.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,2.4
1083,2014-12-19,0.28,0.033,323.7,19.0,23.0,21.0,27.0,25.0,7.0,8.0,8.0,9.0,9.0,1.7
1084,2014-12-20,0.36,0.045,322.6,43.0,22.0,32.0,29.0,34.0,3.0,3.0,1.0,3.0,5.0,2.4
1085,2014-12-21,0.33,0.036,375.0,12.0,15.0,15.0,17.0,17.0,1.0,0.0,1.0,0.0,1.0,2.0
1086,2014-12-22,0.27,0.04,378.2,34.0,34.0,25.0,26.0,27.0,6.0,7.0,6.0,8.0,8.0,2.2
1087,2014-12-23,0.25,0.031,323.3,29.0,25.0,25.0,24.0,27.0,9.0,8.0,8.0,8.0,8.0,1.6
1088,2014-12-24,0.27,0.03,-999.0,29.0,35.0,44.0,87.0,101.0,-999.0,8.0,7.0,7.0,5.0,1.6
1089,2014-12-25,0.43,0.047,318.2,15.0,17.0,13.0,19.0,21.0,0.0,0.0,0.0,0.0,1.0,2.4
1090,2014-12-26,0.43,0.045,325.4,17.0,14.0,15.0,12.0,13.0,0.0,0.0,0.0,0.0,0.0,2.4
1091,2014-12-27,0.38,0.045,324.7,41.0,45.0,34.0,34.0,31.0,7.0,5.0,5.0,3.0,2.0,2.3
1092,2014-12-28,0.18,0.024,282.8,24.0,24.0,26.0,23.0,17.0,2.0,5.0,7.0,8.0,8.0,1.2
1093,2014-12-29,0.26,0.029,-999.0,34.0,44.0,57.0,106.0,134.0,6.0,4.0,3.0,3.0,3.0,1.5
1094,2014-12-30,0.33,0.036,294.7,101.0,98.0,106.0,137.0,157.0,0.0,0.0,0.0,0.0,0.0,1.9
1095,2014-12-31,0.36,0.04,347.2,6.0,14.0,14.0,18.0,19.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.1
1096,2015-01-01,0.29,0.036,354.9,67.0,58.0,52.0,48.0,39.0,6.0,7.0,7.0,7.0,7.0,1.9
1097,2015-01-02,0.34,0.037,365.5,15.0,17.0,19.0,12.0,26.0,-999.0,-999.0,-999.0,5.0,0.0,2.0
1098,2015-01-03,0.4,0.041,373.2,20.0,15.0,20.0,24.0,19.0,5.0,3.0,3.0,5.0,6.0,2.2
1099,2015-01-04,0.36,0.038,339.8,18.0,18.0,36.0,39.0,44.0,2.0,0.0,1.0,2.0,1.0,2.0
1100,2015-01-05,0.32,0.051,269.9,67.0,72.0,72.0,81.0,71.0,3.0,7.0,7.0,7.0,7.0,2.6
1101,2015-01-06,0.47,0.063,281.8,48.0,39.0,38.0,25.0,29.0,0.0,0.0,0.0,0.0,0.0,3.1
1102,2015-01-07,0.46,0.056,298.7,28.0,35.0,30.0,28.0,29.0,3.0,3.0,1.0,1.0,1.0,2.8
1103,2015-01-08,0.44,0.056,306.3,21.0,22.0,23.0,24.0,22.0,0.0,0.0,0.0,0.0,1.0,2.8
1104,2015-01-09,0.21,0.031,-999.0,17.0,23.0,25.0,22.0,30.0,10.0,8.0,8.0,8.0,8.0,1.6
1105,2015-01-10,0.4,0.054,314.9,22.0,31.0,25.0,23.0,17.0,0.0,1.0,0.0,0.0,2.0,2.8
1106,2015-01-11,0.46,0.05,332.3,23.0,28.0,27.0,18.0,29.0,2.0,4.0,2.0,0.0,0.0,2.6
1107,2015-01-12,0.45,0.05,325.6,20.0,29.0,30.0,34.0,36.0,0.0,0.0,0.0,0.0,0.0,2.6
1108,2015-01-13,0.35,0.048,304.2,47.0,50.0,43.0,32.0,28.0,6.0,9.0,8.0,7.0,8.0,2.4
1109,2015-01-14,0.2,0.034,-999.0,49.0,51.0,54.0,62.0,58.0,10.0,10.0,10.0,10.0,10.0,1.7
1110,2015-01-15,0.3,0.044,335.5,74.0,71.0,72.0,64.0,67.0,8.0,7.0,7.0,7.0,0.0,2.3
1111,2015-01-16,0.12,0.027,-999.0,106.0,100.0,51.0,38.0,61.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.4
1112,2015-01-17,0.49,0.054,328.8,16.0,15.0,22.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,2.8
1113,2015-01-18,0.31,0.05,300.8,22.0,12.0,21.0,14.0,21.0,0.0,4.0,7.0,8.0,8.0,2.5
1114,2015-01-19,0.34,0.054,308.2,92.0,76.0,83.0,73.0,52.0,8.0,6.0,8.0,4.0,8.0,2.7
1115,2015-01-20,0.43,0.063,303.8,31.0,28.0,22.0,23.0,30.0,7.0,4.0,3.0,4.0,4.0,3.2
1116,2015-01-21,0.18,0.021,-999.0,39.0,42.0,42.0,40.0,41.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.1
1117,2015-01-22,0.43,0.041,372.4,53.0,51.0,50.0,47.0,48.0,8.0,8.0,8.0,6.0,5.0,2.2
1118,2015-01-23,0.48,0.056,365.7,34.0,30.0,33.0,27.0,24.0,9.0,9.0,9.0,8.0,7.0,2.9
1119,2015-01-24,0.42,0.047,349.4,28.0,22.0,22.0,24.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1120,2015-01-25,0.12,0.026,-999.0,45.0,43.0,40.0,30.0,27.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.3
1121,2015-01-26,0.14,0.019,-999.0,22.0,33.0,34.0,31.0,28.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0
1122,2015-01-27,0.55,0.057,379.1,25.0,24.0,23.0,20.0,16.0,2.0,3.0,3.0,2.0,1.0,3.0
1123,2015-01-28,0.45,0.054,377.5,19.0,30.0,36.0,35.0,35.0,8.0,3.0,4.0,2.0,0.0,2.8
1124,2015-01-29,0.28,0.038,-999.0,50.0,49.0,48.0,51.0,43.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.9
1125,2015-01-30,0.47,0.062,336.3,33.0,46.0,39.0,36.0,34.0,9.0,7.0,7.0,3.0,3.0,3.1
1126,2015-01-31,0.57,0.073,314.7,21.0,27.0,33.0,27.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.6
1127,2015-02-01,0.48,0.076,308.3,16.0,18.0,16.0,16.0,19.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.7
1128,2015-02-02,0.55,0.066,346.7,35.0,26.0,20.0,21.0,25.0,7.0,5.0,1.0,0.0,0.0,3.3
1129,2015-02-03,0.48,0.057,359.2,42.0,36.0,14.0,24.0,27.0,8.0,6.0,6.0,8.0,7.0,2.9
1130,2015-02-04,0.23,0.021,-999.0,75.0,78.0,82.0,82.0,76.0,5.0,8.0,-999.0,-999.0,-999.0,1.1
1131,2015-02-05,0.51,0.04,471.2,55.0,62.0,65.0,51.0,57.0,2.0,3.0,3.0,5.0,6.0,2.2
1132,2015-02-06,0.51,0.056,436.4,40.0,28.0,26.0,17.0,17.0,8.0,8.0,8.0,7.0,5.0,3.0
1133,2015-02-07,0.5,0.059,387.8,25.0,21.0,31.0,21.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.1
1134,2015-02-08,0.58,0.07,358.2,62.0,54.0,56.0,54.0,43.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.6
1135,2015-02-09,0.48,0.064,407.7,9.0,15.0,10.0,16.0,19.0,0.0,0.0,0.0,0.0,8.0,3.3
1136,2015-02-10,0.46,0.04,437.3,87.0,88.0,89.0,85.0,83.0,0.0,0.0,2.0,2.0,2.0,2.2
1137,2015-02-11,0.29,0.032,408.7,77.0,87.0,73.0,70.0,83.0,9.0,9.0,9.0,9.0,9.0,1.8
1138,2015-02-12,0.68,0.063,424.3,43.0,44.0,45.0,30.0,24.0,0.0,0.0,2.0,2.0,2.0,3.4
1139,2015-02-13,-999.0,-999.0,430.2,23.0,28.0,28.0,21.0,16.0,0.0,2.0,1.0,0.0,0.0,3.2
1140,2015-02-14,0.49,0.054,395.8,25.0,28.0,37.0,32.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.8
1141,2015-02-15,0.32,0.048,361.4,75.0,71.0,76.0,75.0,74.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1142,2015-02-16,0.09,0.018,-999.0,7.0,14.0,8.0,6.0,8.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.8
1143,2015-02-17,0.33,0.066,347.0,76.0,73.0,76.0,70.0,68.0,9.0,9.0,9.0,9.0,9.0,3.3
1144,2015-02-18,0.37,0.064,363.7,52.0,39.0,40.0,50.0,42.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.2
1145,2015-02-19,0.69,0.085,354.7,22.0,22.0,23.0,25.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.2
1146,2015-02-20,0.57,0.087,329.5,71.0,55.0,47.0,42.0,40.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.3
1147,2015-02-21,0.18,0.034,348.6,22.0,16.0,6.0,8.0,10.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.6
1148,2015-02-22,0.45,0.067,355.8,97.0,129.0,159.0,165.0,143.0,-999.0,-999.0,-999.0,-999.0,7.0,3.3
1149,2015-02-23,0.62,0.084,378.1,201.0,172.0,150.0,129.0,118.0,9.0,8.0,3.0,2.0,2.0,4.2
1150,2015-02-24,0.67,0.079,417.8,56.0,55.0,48.0,46.0,44.0,4.0,4.0,1.0,0.0,0.0,4.1
1151,2015-02-25,0.52,0.078,366.1,55.0,-999.0,-999.0,-999.0,-999.0,9.0,10.0,9.0,8.0,9.0,3.9
1152,2015-02-26,0.76,0.086,398.9,66.0,56.0,47.0,43.0,32.0,4.0,2.0,1.0,1.0,1.0,4.4
1153,2015-02-27,0.68,0.088,373.5,28.0,30.0,30.0,25.0,23.0,3.0,3.0,5.0,6.0,2.0,4.4
1154,2015-02-28,0.33,0.072,326.0,32.0,29.0,32.0,32.0,25.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.5
1155,2015-03-01,0.62,0.085,360.3,34.0,38.0,42.0,53.0,60.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.2
1156,2015-03-02,0.68,0.079,399.9,93.0,84.0,76.0,85.0,92.0,0.0,0.0,0.0,0.0,0.0,4.0
1157,2015-03-03,0.43,0.069,416.6,64.0,57.0,65.0,62.0,61.0,-999.0,-999.0,-999.0,-999.0,7.0,3.6
1158,2015-03-04,0.78,0.098,377.5,44.0,42.0,41.0,35.0,39.0,1.0,3.0,3.0,5.0,5.0,4.9
1159,2015-03-05,0.75,0.094,362.7,29.0,30.0,29.0,27.0,24.0,4.0,5.0,8.0,8.0,4.0,4.6
1160,2015-03-06,0.75,0.114,335.1,46.0,43.0,51.0,43.0,34.0,3.0,3.0,0.0,0.0,0.0,5.5
1161,2015-03-07,0.84,0.106,354.9,38.0,25.0,27.0,23.0,14.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.2
1162,2015-03-08,0.68,0.088,356.9,54.0,48.0,72.0,70.0,51.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.3
1163,2015-03-09,0.77,0.101,400.4,38.0,45.0,43.0,33.0,32.0,4.0,0.0,0.0,0.0,0.0,5.0
1164,2015-03-10,0.85,0.104,415.7,39.0,28.0,33.0,23.0,27.0,0.0,0.0,0.0,2.0,1.0,5.2
1165,2015-03-11,0.67,0.073,409.8,30.0,28.0,29.0,48.0,77.0,0.0,0.0,6.0,6.0,6.0,3.6
1166,2015-03-12,0.87,0.09,449.8,34.0,31.0,29.0,26.0,27.0,0.0,0.0,0.0,0.0,0.0,4.6
1167,2015-03-13,0.77,0.088,447.6,87.0,81.0,89.0,85.0,44.0,10.0,10.0,7.0,6.0,6.0,4.4
1168,2015-03-14,0.82,0.114,380.3,34.0,38.0,29.0,37.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.6
1169,2015-03-15,0.75,0.101,358.1,50.0,43.0,40.0,32.0,36.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.9
1170,2015-03-16,0.69,0.104,384.6,38.0,37.0,35.0,52.0,44.0,8.0,8.0,6.0,0.0,0.0,5.0
1171,2015-03-17,0.49,0.086,360.9,78.0,33.0,24.0,17.0,18.0,6.0,6.0,8.0,8.0,9.0,4.2
1172,2015-03-18,0.22,0.037,-999.0,56.0,51.0,39.0,35.0,29.0,10.0,10.0,10.0,10.0,10.0,1.8
1173,2015-03-19,0.92,0.141,327.2,29.0,24.0,27.0,40.0,41.0,0.0,0.0,0.0,0.0,0.0,6.7
1174,2015-03-20,0.81,0.129,325.1,77.0,80.0,77.0,74.0,79.0,3.0,0.0,0.0,0.0,0.0,6.1
1175,2015-03-21,0.77,0.101,358.8,83.0,81.0,84.0,83.0,79.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.9
1176,2015-03-22,0.87,0.11,395.0,152.0,196.0,195.0,119.0,147.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.3
1177,2015-03-23,1.0,0.122,399.5,45.0,33.0,38.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,5.9
1178,2015-03-24,1.02,0.125,412.5,28.0,31.0,25.0,25.0,-999.0,0.0,0.0,0.0,0.0,0.0,6.1
1179,2015-03-25,1.05,0.134,391.0,19.0,24.0,18.0,23.0,15.0,0.0,0.0,0.0,0.0,0.0,6.5
1180,2015-03-26,1.0,0.12,-999.0,31.0,33.0,18.0,29.0,19.0,0.0,0.0,0.0,0.0,0.0,5.9
1181,2015-03-27,1.01,0.118,418.9,40.0,30.0,31.0,-999.0,-999.0,0.0,0.0,3.0,3.0,2.0,5.8
1182,2015-03-28,1.03,0.152,361.3,40.0,42.0,49.0,66.0,64.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.2
1183,2015-03-29,0.61,0.107,381.6,53.0,41.0,25.0,35.0,30.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.2
1184,2015-03-30,0.96,0.133,359.2,61.0,62.0,70.0,85.0,100.0,0.0,0.0,0.0,0.0,0.0,6.4
1185,2015-03-31,0.16,0.032,-999.0,76.0,68.0,66.0,58.0,47.0,10.0,10.0,10.0,10.0,10.0,1.5
1186,2015-04-01,0.79,0.159,330.1,40.0,48.0,44.0,33.0,8.0,10.0,10.0,4.0,8.0,8.0,7.4
1187,2015-04-02,0.69,0.17,332.7,18.0,20.0,17.0,18.0,21.0,7.0,3.0,3.0,8.0,9.0,8.0
1188,2015-04-03,0.71,0.157,340.3,35.0,45.0,43.0,41.0,39.0,10.0,10.0,10.0,10.0,10.0,7.5
1189,2015-04-04,0.62,0.126,337.1,8.0,10.0,12.0,15.0,16.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.1
1190,2015-04-05,0.21,0.05,-999.0,10.0,10.0,7.0,7.0,5.0,-999.0,-999.0,-999.0,-999.0,-999.0,2.4
1191,2015-04-06,0.41,0.078,323.9,27.0,25.0,28.0,40.0,66.0,10.0,10.0,10.0,10.0,10.0,3.7
1192,2015-04-07,0.98,0.158,318.8,40.0,50.0,44.0,51.0,53.0,3.0,5.0,3.0,4.0,3.0,7.5
1193,2015-04-08,0.95,0.159,336.7,34.0,37.0,32.0,35.0,33.0,9.0,8.0,7.0,7.0,7.0,7.5
1194,2015-04-09,0.98,0.16,352.4,27.0,27.0,30.0,29.0,25.0,7.0,7.0,6.0,6.0,3.0,7.5
1195,2015-04-10,1.04,0.153,345.7,35.0,71.0,59.0,51.0,55.0,0.0,0.0,0.0,0.0,0.0,7.2
1196,2015-04-11,1.08,0.154,355.0,51.0,57.0,52.0,33.0,26.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.3
1197,2015-04-12,0.62,0.12,335.2,58.0,54.0,50.0,52.0,32.0,-999.0,-999.0,-999.0,-999.0,-999.0,5.6
1198,2015-04-13,0.35,0.065,-999.0,16.0,19.0,29.0,24.0,11.0,9.0,9.0,10.0,10.0,10.0,3.1
1199,2015-04-14,0.58,0.084,464.2,16.0,17.0,9.0,11.0,13.0,10.0,10.0,10.0,10.0,10.0,4.2
1200,2015-04-15,0.99,0.136,399.8,18.0,15.0,11.0,11.0,31.0,0.0,0.0,0.0,0.0,0.0,6.6
1201,2015-04-16,0.4,0.07,373.1,41.0,58.0,67.0,81.0,79.0,9.0,9.0,10.0,10.0,10.0,3.3
1202,2015-04-17,1.13,0.162,382.7,51.0,53.0,58.0,60.0,83.0,0.0,0.0,0.0,0.0,3.0,7.7
1203,2015-04-18,0.61,0.077,354.1,39.0,43.0,40.0,31.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.8
1204,2015-04-19,0.26,0.074,-999.0,10.0,11.0,5.0,8.0,9.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.4
1205,2015-04-20,0.63,0.184,318.8,8.0,11.0,9.0,11.0,9.0,10.0,10.0,10.0,10.0,10.0,8.6
1206,2015-04-21,1.21,0.18,348.4,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,8.4
1207,2015-04-22,1.03,0.135,402.3,48.0,46.0,38.0,36.0,38.0,3.0,8.0,6.0,4.0,4.0,6.5
1208,2015-04-23,1.12,0.158,389.0,45.0,58.0,63.0,54.0,45.0,4.0,2.0,3.0,5.0,7.0,7.5
1209,2015-04-24,1.04,0.147,397.1,66.0,65.0,66.0,65.0,62.0,0.0,2.0,4.0,6.0,4.0,7.0
1210,2015-04-25,1.27,0.158,409.4,57.0,54.0,70.0,90.0,81.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.6
1211,2015-04-26,1.11,0.145,389.5,28.0,40.0,36.0,41.0,41.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.9
1212,2015-04-27,1.26,0.169,379.2,50.0,55.0,53.0,50.0,52.0,3.0,5.0,5.0,1.0,0.0,8.1
1213,2015-04-28,0.75,0.138,371.4,38.0,42.0,46.0,37.0,38.0,10.0,10.0,10.0,9.0,10.0,6.7
1214,2015-04-29,0.28,0.049,-999.0,21.0,25.0,17.0,20.0,11.0,10.0,10.0,10.0,10.0,10.0,2.5
1215,2015-04-30,1.26,0.2,337.5,20.0,20.0,25.0,25.0,26.0,4.0,5.0,5.0,8.0,7.0,9.3
1216,2015-05-01,0.96,0.214,311.1,25.0,26.0,22.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,9.9
1217,2015-05-02,1.14,0.213,304.7,30.0,30.0,33.0,33.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.9
1218,2015-05-03,0.54,0.165,310.4,32.0,36.0,23.0,21.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,7.6
1219,2015-05-04,1.26,0.189,332.8,44.0,44.0,55.0,67.0,57.0,2.0,0.0,0.0,0.0,0.0,8.8
1220,2015-05-05,1.36,0.207,350.6,27.0,26.0,21.0,22.0,19.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.6
1221,2015-05-06,0.91,0.176,370.3,41.0,36.0,45.0,39.0,43.0,8.0,8.0,8.0,8.0,9.0,8.4
1222,2015-05-07,1.07,0.151,389.5,27.0,46.0,39.0,30.0,32.0,0.0,3.0,7.0,6.0,6.0,7.2
1223,2015-05-08,0.67,0.105,369.1,25.0,23.0,24.0,25.0,27.0,7.0,10.0,10.0,10.0,10.0,5.1
1224,2015-05-09,1.24,0.177,370.3,25.0,23.0,24.0,17.0,23.0,-999.0,-999.0,-999.0,-999.0,-999.0,8.4
1225,2015-05-10,1.11,0.197,358.4,48.0,46.0,59.0,68.0,57.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.2
1226,2015-05-11,0.64,0.172,339.9,38.0,37.0,43.0,45.0,53.0,9.0,8.0,8.0,10.0,10.0,8.0
1227,2015-05-12,1.24,0.182,369.9,62.0,22.0,49.0,60.0,72.0,0.0,4.0,7.0,7.0,6.0,8.6
1228,2015-05-13,1.28,0.177,377.3,62.0,66.0,73.0,80.0,73.0,0.0,0.0,0.0,0.0,0.0,8.4
1229,2015-05-14,1.17,0.175,347.0,39.0,43.0,44.0,48.0,45.0,2.0,3.0,0.0,0.0,0.0,8.2
1230,2015-05-15,0.48,0.126,326.7,57.0,53.0,77.0,79.0,74.0,10.0,8.0,10.0,10.0,10.0,5.9
1231,2015-05-16,1.32,0.211,332.1,33.0,25.0,32.0,28.0,33.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.8
1232,2015-05-17,1.22,0.202,330.4,46.0,49.0,52.0,56.0,59.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.4
1233,2015-05-18,0.87,0.214,334.4,39.0,31.0,32.0,27.0,26.0,10.0,9.0,9.0,10.0,9.0,10.0
1234,2015-05-19,0.41,0.085,376.8,8.0,18.0,19.0,7.0,14.0,10.0,10.0,10.0,10.0,10.0,4.0
1235,2015-05-20,1.42,0.175,415.3,23.0,18.0,24.0,29.0,20.0,0.0,0.0,0.0,0.0,0.0,8.4
1236,2015-05-21,1.42,0.217,341.5,32.0,31.0,21.0,26.0,27.0,0.0,0.0,0.0,0.0,2.0,10.1
1237,2015-05-22,1.33,0.203,345.3,30.0,18.0,26.0,21.0,19.0,0.0,0.0,0.0,0.0,2.0,9.5
1238,2015-05-23,1.34,0.214,336.7,32.0,34.0,35.0,42.0,29.0,-999.0,-999.0,-999.0,-999.0,-999.0,10.0
1239,2015-05-24,1.48,0.21,350.5,33.0,24.0,29.0,20.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.8
1240,2015-05-25,0.87,0.141,343.7,12.0,15.0,20.0,25.0,22.0,-999.0,-999.0,-999.0,-999.0,-999.0,6.5
1241,2015-05-26,1.29,0.231,330.3,16.0,21.0,14.0,29.0,22.0,0.0,0.0,0.0,0.0,0.0,10.7
1242,2015-05-27,1.46,0.232,327.3,24.0,37.0,34.0,31.0,30.0,2.0,2.0,2.0,1.0,0.0,10.7
1243,2015-05-28,1.41,0.236,325.3,36.0,34.0,28.0,32.0,34.0,0.0,0.0,0.0,0.0,0.0,10.8
1244,2015-05-29,1.27,0.249,302.7,39.0,42.0,32.0,27.0,28.0,2.0,1.0,1.0,7.0,4.0,11.4
1245,2015-05-30,0.65,0.205,310.7,29.0,33.0,24.0,25.0,20.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.5
1246,2015-05-31,1.23,0.195,335.1,41.0,42.0,36.0,39.0,39.0,-999.0,-999.0,-999.0,-999.0,-999.0,9.1
1247,2015-06-01,1.39,0.23,335.2,26.0,30.0,37.0,45.0,42.0,9.0,9.0,9.0,6.0,7.0,10.6
1248,2015-06-02,1.11,0.223,328.7,31.0,39.0,34.0,30.0,41.0,9.0,10.0,9.0,10.0,10.0,10.3
1249,2015-06-03,1.35,0.235,333.6,30.0,32.0,35.0,33.0,34.0,5.0,2.0,3.0,1.0,0.0,10.8
